Fecha,prcp,Valor,mes,periodo
1980-05-22 12:00:00,0.0,0.45027169,5,f
1980-05-23 12:00:00,0.0,-0.463139026,5,f
1980-05-24 12:00:00,0.0,-1.338842606,5,f
1980-05-25 12:00:00,0.0,-1.955708809,5,f
1980-05-26 12:00:00,0.0,-2.156019421,5,f
1980-05-27 12:00:00,3.4,-1.893276622,5,f
1980-05-28 12:00:00,0.7,-1.2482867990000002,5,f
1980-05-29 12:00:00,0.0,-0.40742406200000003,5,f
1980-05-30 12:00:00,17.2,0.390979608,5,f
1980-05-31 12:00:00,1.2,0.926118503,5,f
1980-06-01 12:00:00,3.1,1.058957036,6,f
1980-06-02 12:00:00,0.0,0.771567983,6,f
1980-06-03 12:00:00,1.0,0.16947637399999999,6,f
1980-06-04 12:00:00,0.0,-0.553558407,6,f
1980-06-05 12:00:00,0.0,-1.176777111,6,f
1980-06-06 12:00:00,0.0,-1.5202914330000001,6,f
1980-06-07 12:00:00,2.5,-1.498067474,6,f
1980-06-08 12:00:00,0.0,-1.139745108,6,f
1980-06-09 12:00:00,15.4,-0.575660069,6,f
1980-06-10 12:00:00,0.6,0.008936897,6,f
1980-06-11 12:00:00,0.0,0.43508714299999995,6,f
1980-06-12 12:00:00,15.1,0.586503764,6,f
1980-06-13 12:00:00,26.8,0.44302698,6,f
1980-06-14 12:00:00,0.0,0.082079547,6,f
1980-06-15 12:00:00,0.0,-0.35107597700000004,6,f
1980-06-16 12:00:00,0.0,-0.6933888979999999,6,f
1980-06-17 12:00:00,0.0,-0.81691508,6,f
1980-06-18 12:00:00,1.3,-0.667527204,6,f
1980-06-19 12:00:00,0.0,-0.277880588,6,f
1980-06-20 12:00:00,0.0,0.24779758600000001,6,f
1980-06-21 12:00:00,0.0,0.770584357,6,f
1980-06-22 12:00:00,0.0,1.1616830459999998,6,f
1980-06-23 12:00:00,0.0,1.340147057,6,f
1980-06-24 12:00:00,10.2,1.291603618,6,f
1980-06-25 12:00:00,3.6,1.0645260159999999,6,f
1980-06-26 12:00:00,0.0,0.7470507740000001,6,f
1980-06-27 12:00:00,0.0,0.43435328100000004,6,f
1980-06-28 12:00:00,0.0,0.198256083,6,f
1980-06-29 12:00:00,0.0,0.069497604,6,f
1980-06-30 12:00:00,0.0,0.037027157000000005,6,f
1980-07-01 12:00:00,0.0,0.06235402,7,f
1980-07-02 12:00:00,0.0,0.101713231,7,f
1980-07-03 12:00:00,0.0,0.126401126,7,f
1980-07-04 12:00:00,0.0,0.133875669,7,f
1980-07-05 12:00:00,0.0,0.145568468,7,f
1980-07-06 12:00:00,3.8,0.193402727,7,f
1980-07-07 12:00:00,9.4,0.30145719600000004,7,f
1980-07-08 12:00:00,4.4,0.47088377299999995,7,f
1980-07-09 12:00:00,0.0,0.674468286,7,f
1980-07-10 12:00:00,0.0,0.863195864,7,f
1980-07-11 12:00:00,0.0,0.98201916,7,f
1980-07-12 12:00:00,0.0,0.9885236829999999,7,f
1980-07-13 12:00:00,0.0,0.86716227,7,f
1980-07-14 12:00:00,0.0,0.633893167,7,f
